order_id,sku,transaction_id,posted_date,transaction_status,transaction_type,description,fee_type,signed_amount_usd
111-5948016-5187415,1066393117,vPi7ONEg0bGCgqxAmXpLGDUcJc3cvawm4WO4BJdYkJs,2026-07-09T11:38:25Z,RELEASED,Refund,Refund,RefundCommission,-0.54
111-5948016-5187415,1066393117,gwzqBxGmb7qdhylqN1GMMmE2KTMFUtUuxen-D4p2cCU,2026-07-09T11:21:27Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-4.09
111-5948016-5187415,1066393117,gwzqBxGmb7qdhylqN1GMMmE2KTMFUtUuxen-D4p2cCU,2026-07-09T11:21:27Z,RELEASED,Shipment,Order Payment,Commission,-2.7
112-9316150-6663404,1070280039,mZzw2pXwkZ1NVL5DU6oXAOqmF0IzN_1ffrf6ex7w5LI,2026-06-29T03:21:47Z,RELEASED,Refund,Refund,Commission,5.74
112-9316150-6663404,1070280039,mZzw2pXwkZ1NVL5DU6oXAOqmF0IzN_1ffrf6ex7w5LI,2026-06-29T03:21:47Z,RELEASED,Refund,Refund,RefundCommission,-1.15
112-9316150-6663404,1070280039,mZzw2pXwkZ1NVL5DU6oXAOqmF0IzN_1ffrf6ex7w5LI,2026-06-29T03:21:47Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
112-9316150-6663404,1070280039,QB3S4DTsCQAlIgKcLaSSy7SZgqmjYkMN-V9GfnFlee4,2026-06-29T19:23:36Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.44
112-9316150-6663404,1070280039,QB3S4DTsCQAlIgKcLaSSy7SZgqmjYkMN-V9GfnFlee4,2026-06-29T19:23:36Z,RELEASED,Shipment,Order Payment,Commission,-5.74
112-9316150-6663404,1070280039,QB3S4DTsCQAlIgKcLaSSy7SZgqmjYkMN-V9GfnFlee4,2026-06-29T19:23:36Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
111-4170341-9921866,1058392679,bSNPndAUHp3tJ55hVcdZDtnVbq1-YSNMNDdku8fzF0s,2026-07-04T23:16:39Z,RELEASED,Refund,Refund,Commission,3.75
111-4170341-9921866,1058392679,bSNPndAUHp3tJ55hVcdZDtnVbq1-YSNMNDdku8fzF0s,2026-07-04T23:16:39Z,RELEASED,Refund,Refund,RefundCommission,-0.75
111-4170341-9921866,1058392679,RPhMWO42E5Al6tH3fBofXwJl1L_K-CxlkNi4O14DSXU,2026-07-04T16:54:58Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-4.76
111-4170341-9921866,1058392679,RPhMWO42E5Al6tH3fBofXwJl1L_K-CxlkNi4O14DSXU,2026-07-04T16:54:58Z,RELEASED,Shipment,Order Payment,Commission,-3.75
112-8760793-7989830,1058392679,fWJTysgVLSvxCbxuDNPUt6sOFHzZFQO0X4FeqoPM9is,2026-07-13T14:59:46Z,RELEASED,Refund,Refund,Commission,3.75
112-8760793-7989830,1058392679,fWJTysgVLSvxCbxuDNPUt6sOFHzZFQO0X4FeqoPM9is,2026-07-13T14:59:46Z,RELEASED,Refund,Refund,RefundCommission,-0.75
112-8760793-7989830,1058392679,y_GbkkLcBkhouWLPHD-kjFk6G7Yp4huiAPrS3oP6LQk,2026-07-12T22:07:32Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-4.76
112-8760793-7989830,1058392679,y_GbkkLcBkhouWLPHD-kjFk6G7Yp4huiAPrS3oP6LQk,2026-07-12T22:07:32Z,RELEASED,Shipment,Order Payment,Commission,-3.75
113-1914372-5060213,1070625053,6pbXbAuxiAwNonqUwcKGWqTLxjpLEHuR6_hyE5oaxsw,2026-06-13T21:01:31Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.54
113-1914372-5060213,1070625053,6pbXbAuxiAwNonqUwcKGWqTLxjpLEHuR6_hyE5oaxsw,2026-06-13T21:01:31Z,RELEASED,Shipment,Order Payment,Commission,-7.09
113-1914372-5060213,1070625053,6pbXbAuxiAwNonqUwcKGWqTLxjpLEHuR6_hyE5oaxsw,2026-06-13T21:01:31Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
113-1914372-5060213,1070625053,xd6CcXrGKKmnXCw-b2C3XJY3RfhesoEJghC9yf1-Tx8,2026-06-26T21:23:34Z,RELEASED,Refund,Refund,Commission,7.09
113-1914372-5060213,1070625053,xd6CcXrGKKmnXCw-b2C3XJY3RfhesoEJghC9yf1-Tx8,2026-06-26T21:23:34Z,RELEASED,Refund,Refund,RefundCommission,-1.42
113-1914372-5060213,1070625053,xd6CcXrGKKmnXCw-b2C3XJY3RfhesoEJghC9yf1-Tx8,2026-06-26T21:23:34Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
114-1018905-9907450,1065304546,nWtUAialuysEBX2a57uAYYJXn4jM25jJ5xP-JVgTeFc,2026-05-16T21:10:47Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.81
114-1018905-9907450,1065304546,nWtUAialuysEBX2a57uAYYJXn4jM25jJ5xP-JVgTeFc,2026-05-16T21:10:47Z,RELEASED,Shipment,Order Payment,Commission,-7.61
114-1018905-9907450,1065304546,nWtUAialuysEBX2a57uAYYJXn4jM25jJ5xP-JVgTeFc,2026-05-16T21:10:47Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
114-1018905-9907450,1065304546,SkIzsjoFFnIOih9TrbqeNXfancj8ZR1wR7GTjIVda44,2026-06-08T18:28:32Z,RELEASED,Refund,Refund,Commission,7.61
114-1018905-9907450,1065304546,SkIzsjoFFnIOih9TrbqeNXfancj8ZR1wR7GTjIVda44,2026-06-08T18:28:32Z,RELEASED,Refund,Refund,RefundCommission,-1.52
114-1018905-9907450,1065304546,SkIzsjoFFnIOih9TrbqeNXfancj8ZR1wR7GTjIVda44,2026-06-08T18:28:32Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
111-4459477-2833828,1059898566,0RnOj77t0jZIVF_4A3XihTqmzKc0eJC-hM8xTXnVMg4,2026-06-03T03:16:06Z,RELEASED,Refund,Refund,Commission,5.25
111-4459477-2833828,1059898566,0RnOj77t0jZIVF_4A3XihTqmzKc0eJC-hM8xTXnVMg4,2026-06-03T03:16:06Z,RELEASED,Refund,Refund,RefundCommission,-1.05
111-4459477-2833828,1059898566,AXp0fWhjYUzcdITBuhuTTE3pQmrOc7puk188e3_rcUo,2026-05-31T05:39:06Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-7.38
111-4459477-2833828,1059898566,AXp0fWhjYUzcdITBuhuTTE3pQmrOc7puk188e3_rcUo,2026-05-31T05:39:06Z,RELEASED,Shipment,Order Payment,Commission,-5.25
114-0674014-7966655,1058392679,Kopu7CN3LzrafnlZIud7VXQ2H-Y_nxd0ZicmyulDKwA,2026-06-07T10:42:42Z,RELEASED,Refund,Refund,Commission,3.74
114-0674014-7966655,1058392679,Kopu7CN3LzrafnlZIud7VXQ2H-Y_nxd0ZicmyulDKwA,2026-06-07T10:42:42Z,RELEASED,Refund,Refund,RefundCommission,-0.75
114-0674014-7966655,1058392679,LlTaTAaQz9E12YTEuD9Ltjikj2QRMZXkLeu3Z1Tox-c,2026-06-07T01:25:08Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-4.76
114-0674014-7966655,1058392679,LlTaTAaQz9E12YTEuD9Ltjikj2QRMZXkLeu3Z1Tox-c,2026-06-07T01:25:08Z,RELEASED,Shipment,Order Payment,Commission,-7.48
114-0674014-7966655,1058392679,LlTaTAaQz9E12YTEuD9Ltjikj2QRMZXkLeu3Z1Tox-c,2026-06-07T01:25:08Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-4.76
114-0674014-7966655,1058392679,Y99SXw0p8XZnRKwBLtmKAvWcEbio_ZO5jGCnB5dkIQM,2026-06-07T18:40:00Z,RELEASED,Refund,Refund,Commission,3.74
114-0674014-7966655,1058392679,Y99SXw0p8XZnRKwBLtmKAvWcEbio_ZO5jGCnB5dkIQM,2026-06-07T18:40:00Z,RELEASED,Refund,Refund,RefundCommission,-0.75
114-6793334-1737029,1058392679,HaemsAQU_IB-k--41kuHp5IHee-3qJ6nRGjt273zvHo,2026-05-26T00:53:42Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-4.76
114-6793334-1737029,1058392679,HaemsAQU_IB-k--41kuHp5IHee-3qJ6nRGjt273zvHo,2026-05-26T00:53:42Z,RELEASED,Shipment,Order Payment,Commission,-3.74
114-6793334-1737029,1058392679,jKIbuDGQMqowyu1V_ZN74EQO-UlqcENnwXapidFsnWE,2026-05-27T19:45:51Z,RELEASED,Refund,Refund,Commission,3.74
114-6793334-1737029,1058392679,jKIbuDGQMqowyu1V_ZN74EQO-UlqcENnwXapidFsnWE,2026-05-27T19:45:51Z,RELEASED,Refund,Refund,RefundCommission,-0.75
112-3799789-0439450,1052907525,obCWYpDBnDMu70ZZBBJPPZCd4b8ggBAPi9fYTBSFaK4,2026-05-29T04:46:32Z,RELEASED,Refund,Refund,Commission,5.25
112-3799789-0439450,1052907525,obCWYpDBnDMu70ZZBBJPPZCd4b8ggBAPi9fYTBSFaK4,2026-05-29T04:46:32Z,RELEASED,Refund,Refund,RefundCommission,-1.05
112-3799789-0439450,1052907525,Vx4LzskL60ulextoDCebQzFV94Ogno6txh4aOoMsgh8,2026-05-29T11:41:17Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-6.02
112-3799789-0439450,1052907525,Vx4LzskL60ulextoDCebQzFV94Ogno6txh4aOoMsgh8,2026-05-29T11:41:17Z,RELEASED,Shipment,Order Payment,Commission,-5.25
112-2375392-5937809,1071517342,_aqAiwZ9bRyta1jyWsUX__PNn9eaez8DfnUofo82vRc,2026-05-25T09:47:08Z,RELEASED,Refund,Refund,Commission,15.0
112-2375392-5937809,1071517342,_aqAiwZ9bRyta1jyWsUX__PNn9eaez8DfnUofo82vRc,2026-05-25T09:47:08Z,RELEASED,Refund,Refund,RefundCommission,-3.0
112-2375392-5937809,1071517342,_aqAiwZ9bRyta1jyWsUX__PNn9eaez8DfnUofo82vRc,2026-05-25T09:47:08Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
112-2375392-5937809,1071517342,U4LHxPtmuXBOBLCiDs4b09t6iXKkYDrkW1_lJxsCzJI,2026-05-25T06:56:50Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.81
112-2375392-5937809,1071517342,U4LHxPtmuXBOBLCiDs4b09t6iXKkYDrkW1_lJxsCzJI,2026-05-25T06:56:50Z,RELEASED,Shipment,Order Payment,Commission,-15.0
112-2375392-5937809,1071517342,U4LHxPtmuXBOBLCiDs4b09t6iXKkYDrkW1_lJxsCzJI,2026-05-25T06:56:50Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
111-9935393-8618614,1064901190,1XfnUZFnb32jN8iowaAfWCnSmcJ1ANHbhkjk6wd1BOo,2026-04-19T04:11:52Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.81
111-9935393-8618614,1064901190,1XfnUZFnb32jN8iowaAfWCnSmcJ1ANHbhkjk6wd1BOo,2026-04-19T04:11:52Z,RELEASED,Shipment,Order Payment,Commission,-10.39
111-9935393-8618614,1064901190,1XfnUZFnb32jN8iowaAfWCnSmcJ1ANHbhkjk6wd1BOo,2026-04-19T04:11:52Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
111-9935393-8618614,1064901190,tpNip4hJr5lmGeaAZ81Izao_8D5JlMCz6FVvocbi1n0,2026-06-03T09:17:49Z,RELEASED,Refund,Refund,Commission,10.39
111-9935393-8618614,1064901190,tpNip4hJr5lmGeaAZ81Izao_8D5JlMCz6FVvocbi1n0,2026-06-03T09:17:49Z,RELEASED,Refund,Refund,RefundCommission,-2.08
111-9935393-8618614,1064901190,tpNip4hJr5lmGeaAZ81Izao_8D5JlMCz6FVvocbi1n0,2026-06-03T09:17:49Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
111-8603577-2784221,1068811424,gn2D1CQa8vwrcBTJ2g5wS66n9bMuXMfAY1OSkbTIrzE,2026-06-01T09:23:29Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.57
111-8603577-2784221,1068811424,gn2D1CQa8vwrcBTJ2g5wS66n9bMuXMfAY1OSkbTIrzE,2026-06-01T09:23:29Z,RELEASED,Shipment,Order Payment,Commission,-4.37
111-8603577-2784221,1068811424,gn2D1CQa8vwrcBTJ2g5wS66n9bMuXMfAY1OSkbTIrzE,2026-06-01T09:23:29Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
111-8603577-2784221,1068811424,mpl4-ZgtK6uJPYb3qEHMkcOk_Jz1iUAQ9z6W2jk1w0I,2026-06-03T20:38:07Z,RELEASED,Refund,Refund,Commission,4.37
111-8603577-2784221,1068811424,mpl4-ZgtK6uJPYb3qEHMkcOk_Jz1iUAQ9z6W2jk1w0I,2026-06-03T20:38:07Z,RELEASED,Refund,Refund,RefundCommission,-0.87
111-8603577-2784221,1068811424,mpl4-ZgtK6uJPYb3qEHMkcOk_Jz1iUAQ9z6W2jk1w0I,2026-06-03T20:38:07Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
112-3835256-5309069,1052907525,GAcWYf7koWltmDH62siIKkou5lYIeEswkNEIMU7ytyM,2026-05-28T04:31:34Z,RELEASED,Refund,Refund,Commission,5.25
112-3835256-5309069,1052907525,GAcWYf7koWltmDH62siIKkou5lYIeEswkNEIMU7ytyM,2026-05-28T04:31:34Z,RELEASED,Refund,Refund,RefundCommission,-1.05
112-3835256-5309069,1052907525,Yt6H6mOaElMFDchVgAG4MrOngG1zfzRM4sVGtfl63NE,2026-05-28T15:15:28Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-6.02
112-3835256-5309069,1052907525,Yt6H6mOaElMFDchVgAG4MrOngG1zfzRM4sVGtfl63NE,2026-05-28T15:15:28Z,RELEASED,Shipment,Order Payment,Commission,-5.25
111-2753893-3905836,1069286305,hebSOqjaGJvweKN8_EwGrnIr0o19fO36DewWvHIrcjg,2026-05-30T11:53:13Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.71
111-2753893-3905836,1069286305,hebSOqjaGJvweKN8_EwGrnIr0o19fO36DewWvHIrcjg,2026-05-30T11:53:13Z,RELEASED,Shipment,Order Payment,Commission,-22.56
111-2753893-3905836,1069286305,hebSOqjaGJvweKN8_EwGrnIr0o19fO36DewWvHIrcjg,2026-05-30T11:53:13Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-3.6
111-2753893-3905836,1069286305,hebSOqjaGJvweKN8_EwGrnIr0o19fO36DewWvHIrcjg,2026-05-30T11:53:13Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.71
111-2753893-3905836,1069286305,SSka6jTA8Dnu0GgunC__DsKldbH1rGe0MnQslrK_5t0,2026-05-30T11:50:20Z,RELEASED,Refund,Refund,Commission,11.28
111-2753893-3905836,1069286305,SSka6jTA8Dnu0GgunC__DsKldbH1rGe0MnQslrK_5t0,2026-05-30T11:50:20Z,RELEASED,Refund,Refund,RefundCommission,-2.26
111-2753893-3905836,1069286305,SSka6jTA8Dnu0GgunC__DsKldbH1rGe0MnQslrK_5t0,2026-05-30T11:50:20Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
112-1063421-0936218,1033468979,53WT74EtPd9qmtHrgD2jBK08w9kWPzAFAKugM_M-STA,2026-05-16T22:46:34Z,RELEASED,Refund,Refund,Commission,7.79
112-1063421-0936218,1033468979,53WT74EtPd9qmtHrgD2jBK08w9kWPzAFAKugM_M-STA,2026-05-16T22:46:34Z,RELEASED,Refund,Refund,RefundCommission,-1.56
112-1063421-0936218,1033468979,53WT74EtPd9qmtHrgD2jBK08w9kWPzAFAKugM_M-STA,2026-05-16T22:46:34Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
112-1063421-0936218,1033468979,6uvxKq0WLkb1ea1JTZ3LtbZqH6jp0l_njFflgbAx538,2026-05-17T18:24:35Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.81
112-1063421-0936218,1033468979,6uvxKq0WLkb1ea1JTZ3LtbZqH6jp0l_njFflgbAx538,2026-05-17T18:24:35Z,RELEASED,Shipment,Order Payment,Commission,-7.79
112-1063421-0936218,1033468979,6uvxKq0WLkb1ea1JTZ3LtbZqH6jp0l_njFflgbAx538,2026-05-17T18:24:35Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
114-0372301-0567428,1031051552,9-Z7t-ozKkqfEEpFZ56sEv28lDiBuf4QVFua3Q_XdMc,2026-05-15T15:23:08Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-6.13
114-0372301-0567428,1031051552,9-Z7t-ozKkqfEEpFZ56sEv28lDiBuf4QVFua3Q_XdMc,2026-05-15T15:23:08Z,RELEASED,Shipment,Order Payment,Commission,-3.9
114-0372301-0567428,1031051552,jo6jBRBaY1ndJTQXPKnhsubKV_bqDhVro1yBmoJP8Uc,2026-05-17T22:24:03Z,RELEASED,Refund,Refund,Commission,3.9
114-0372301-0567428,1031051552,jo6jBRBaY1ndJTQXPKnhsubKV_bqDhVro1yBmoJP8Uc,2026-05-17T22:24:03Z,RELEASED,Refund,Refund,RefundCommission,-0.78
114-0381168-5960244,1028908801,cpbVug21MaGXE8c6PHPm1D5NxJSzrDqDwS2zzLws6co,2026-05-17T23:29:36Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.54
114-0381168-5960244,1028908801,cpbVug21MaGXE8c6PHPm1D5NxJSzrDqDwS2zzLws6co,2026-05-17T23:29:36Z,RELEASED,Shipment,Order Payment,Commission,-5.97
114-0381168-5960244,1028908801,cpbVug21MaGXE8c6PHPm1D5NxJSzrDqDwS2zzLws6co,2026-05-17T23:29:36Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
114-0381168-5960244,1028908801,qdUl9i2RLp8YIh4KFH0IOrSsV4mp1a0KW9rdtslYhSY,2026-05-18T14:06:36Z,RELEASED,Refund,Refund,Commission,5.97
114-0381168-5960244,1028908801,qdUl9i2RLp8YIh4KFH0IOrSsV4mp1a0KW9rdtslYhSY,2026-05-18T14:06:36Z,RELEASED,Refund,Refund,RefundCommission,-1.19
114-0381168-5960244,1028908801,qdUl9i2RLp8YIh4KFH0IOrSsV4mp1a0KW9rdtslYhSY,2026-05-18T14:06:36Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
112-8135553-1621830,1058392679,3ciuqyVNcn8wfQHrscWdFMeGTPTT1oePFg9XwYIHwCI,2026-05-26T16:11:39Z,RELEASED,Refund,Refund,Commission,3.74
112-8135553-1621830,1058392679,3ciuqyVNcn8wfQHrscWdFMeGTPTT1oePFg9XwYIHwCI,2026-05-26T16:11:39Z,RELEASED,Refund,Refund,RefundCommission,-0.75
112-8135553-1621830,1058392679,el-UAIMBS0hP09V6z8wekjAVwUzMtlhu1YqjO1zSO8A,2026-05-26T23:07:37Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-4.76
112-8135553-1621830,1058392679,el-UAIMBS0hP09V6z8wekjAVwUzMtlhu1YqjO1zSO8A,2026-05-26T23:07:37Z,RELEASED,Shipment,Order Payment,Commission,-3.74
111-0084190-8118637,1051249032,uKTwPR0QaY4nNQcfLpt804uroKmUVlc359teO-F_VQU,2026-05-24T06:13:56Z,RELEASED,Refund,Refund,Commission,5.25
111-0084190-8118637,1051249032,uKTwPR0QaY4nNQcfLpt804uroKmUVlc359teO-F_VQU,2026-05-24T06:13:56Z,RELEASED,Refund,Refund,RefundCommission,-1.05
111-0084190-8118637,1051249032,z2PZFc4zjvLo4WMeD6mDIVoWT2hOxCDmq24GCFZoQZQ,2026-05-20T05:47:45Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-6.9
111-0084190-8118637,1051249032,z2PZFc4zjvLo4WMeD6mDIVoWT2hOxCDmq24GCFZoQZQ,2026-05-20T05:47:45Z,RELEASED,Shipment,Order Payment,Commission,-5.25
112-6899953-8032217,1068329410,IsajjRk0TZj2rSVCJkyIbWj6wElbpGtrSSRqWEQWMIA,2026-05-08T20:57:15Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.81
112-6899953-8032217,1068329410,IsajjRk0TZj2rSVCJkyIbWj6wElbpGtrSSRqWEQWMIA,2026-05-08T20:57:15Z,RELEASED,Shipment,Order Payment,Commission,-8.25
112-6899953-8032217,1068329410,IsajjRk0TZj2rSVCJkyIbWj6wElbpGtrSSRqWEQWMIA,2026-05-08T20:57:15Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
112-6899953-8032217,1068329410,zalauqaldC0_MV3cLATniTI7p8Py4Ux616zrZv1UPR8,2026-05-15T21:47:30Z,RELEASED,Refund,Refund,Commission,8.25
112-6899953-8032217,1068329410,zalauqaldC0_MV3cLATniTI7p8Py4Ux616zrZv1UPR8,2026-05-15T21:47:30Z,RELEASED,Refund,Refund,RefundCommission,-1.65
112-6899953-8032217,1068329410,zalauqaldC0_MV3cLATniTI7p8Py4Ux616zrZv1UPR8,2026-05-15T21:47:30Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
113-9957559-9165815,1033469061,enIZGde1tilfYcPULWp_x8mf5yCcJvRUiom6cqFM7LQ,2026-05-21T02:59:34Z,RELEASED,Refund,Refund,Commission,5.21
113-9957559-9165815,1033469061,enIZGde1tilfYcPULWp_x8mf5yCcJvRUiom6cqFM7LQ,2026-05-21T02:59:34Z,RELEASED,Refund,Refund,RefundCommission,-1.04
113-9957559-9165815,1033469061,enIZGde1tilfYcPULWp_x8mf5yCcJvRUiom6cqFM7LQ,2026-05-21T02:59:34Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
113-9957559-9165815,1033469061,qxu4KDABAriWT1Gx3msATrsfH7g8qYLqseUKg1Wy_Ls,2026-04-17T07:45:48Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.54
113-9957559-9165815,1033469061,qxu4KDABAriWT1Gx3msATrsfH7g8qYLqseUKg1Wy_Ls,2026-04-17T07:45:48Z,RELEASED,Shipment,Order Payment,Commission,-5.21
113-9957559-9165815,1033469061,qxu4KDABAriWT1Gx3msATrsfH7g8qYLqseUKg1Wy_Ls,2026-04-17T07:45:48Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
112-3676715-8150634,1048894668,IMTZReq8NaihoQzk6ZVcKgHugu2WYoi7PEO4YUGNkOo,2026-04-15T16:31:17Z,RELEASED,Refund,Refund,Commission,7.49
112-3676715-8150634,1048894668,IMTZReq8NaihoQzk6ZVcKgHugu2WYoi7PEO4YUGNkOo,2026-04-15T16:31:17Z,RELEASED,Refund,Refund,RefundCommission,-1.5
112-3676715-8150634,1048894668,IMTZReq8NaihoQzk6ZVcKgHugu2WYoi7PEO4YUGNkOo,2026-04-15T16:31:17Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
112-3676715-8150634,1048894668,_gBKN7ar4u--aoYMY84Slafyseht4M8aGsKIVVFBYzA,2026-03-20T09:10:54Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.42
112-3676715-8150634,1048894668,_gBKN7ar4u--aoYMY84Slafyseht4M8aGsKIVVFBYzA,2026-03-20T09:10:54Z,RELEASED,Shipment,Order Payment,Commission,-7.49
112-3676715-8150634,1048894668,_gBKN7ar4u--aoYMY84Slafyseht4M8aGsKIVVFBYzA,2026-03-20T09:10:54Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
111-0331002-9081035,1071133179,fZwNDJdjJ62dBXckOkgIAxWOjySMIz4_ZUItRo-v69U,2026-05-17T03:05:38Z,RELEASED,Refund,Refund,Commission,6.74
111-0331002-9081035,1071133179,fZwNDJdjJ62dBXckOkgIAxWOjySMIz4_ZUItRo-v69U,2026-05-17T03:05:38Z,RELEASED,Refund,Refund,RefundCommission,-1.35
111-0331002-9081035,1071133179,fZwNDJdjJ62dBXckOkgIAxWOjySMIz4_ZUItRo-v69U,2026-05-17T03:05:38Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
111-0331002-9081035,1071133179,gCmsmg6CdiNiVhj7DJliRWwwrLq1KUemuj779N0U9qc,2026-05-17T12:26:28Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.54
111-0331002-9081035,1071133179,gCmsmg6CdiNiVhj7DJliRWwwrLq1KUemuj779N0U9qc,2026-05-17T12:26:28Z,RELEASED,Shipment,Order Payment,Commission,-6.74
111-0331002-9081035,1071133179,gCmsmg6CdiNiVhj7DJliRWwwrLq1KUemuj779N0U9qc,2026-05-17T12:26:28Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
111-7140018-4311441,1052907525,0yu3NJhwtdLWRcMfGaEAw4xhRsQARtbo-ex1eD_F0F4,2026-05-09T16:46:30Z,RELEASED,Refund,Refund,Commission,5.25
111-7140018-4311441,1052907525,0yu3NJhwtdLWRcMfGaEAw4xhRsQARtbo-ex1eD_F0F4,2026-05-09T16:46:30Z,RELEASED,Refund,Refund,RefundCommission,-1.05
111-7140018-4311441,1052907525,Z008hcE0K2zwzgRCk9Z36uxy3IYW5QyfBx6ozc4ftuw,2026-05-02T07:52:15Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-6.02
111-7140018-4311441,1052907525,Z008hcE0K2zwzgRCk9Z36uxy3IYW5QyfBx6ozc4ftuw,2026-05-02T07:52:15Z,RELEASED,Shipment,Order Payment,Commission,-5.25
114-7622178-5811461,1045507690,'-KAc949EW_nBXbUus6wsOriS-Xyc4WRWnAoeLM593-I,2026-05-11T19:57:35Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.54
114-7622178-5811461,1045507690,'-KAc949EW_nBXbUus6wsOriS-Xyc4WRWnAoeLM593-I,2026-05-11T19:57:35Z,RELEASED,Shipment,Order Payment,Commission,-5.57
114-7622178-5811461,1045507690,'-KAc949EW_nBXbUus6wsOriS-Xyc4WRWnAoeLM593-I,2026-05-11T19:57:35Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
114-7622178-5811461,1045507690,KWZmS8z9QOeI1qZT_C1uuby74LT9sXuUwZ8dV_w881M,2026-05-15T06:47:35Z,RELEASED,Refund,Refund,Commission,5.57
114-7622178-5811461,1045507690,KWZmS8z9QOeI1qZT_C1uuby74LT9sXuUwZ8dV_w881M,2026-05-15T06:47:35Z,RELEASED,Refund,Refund,RefundCommission,-1.11
114-7622178-5811461,1045507690,KWZmS8z9QOeI1qZT_C1uuby74LT9sXuUwZ8dV_w881M,2026-05-15T06:47:35Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
113-1117110-7828247,1064185632,pFys4u17jwXM2QRxr7ddYed-HyxzJHYqt8pSGyZxuUo,2026-05-06T22:16:36Z,RELEASED,Refund,Refund,Commission,6.27
113-1117110-7828247,1064185632,pFys4u17jwXM2QRxr7ddYed-HyxzJHYqt8pSGyZxuUo,2026-05-06T22:16:36Z,RELEASED,Refund,Refund,RefundCommission,-1.25
113-1117110-7828247,1064185632,pFys4u17jwXM2QRxr7ddYed-HyxzJHYqt8pSGyZxuUo,2026-05-06T22:16:36Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
113-1117110-7828247,1064185632,y0WRUNiClPFvVrcZeaN_Nm5-R2IKUqT0PBTiwpnn3zY,2026-04-07T12:51:19Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.42
