dimension,value,title,units_sold,returned_units_observed,return_rate,fee_reconciled_units,basis_known_units,gross_fees_reconciled,fee_credits_reconciled,net_transaction_cost_reconciled,reimbursements_linked,known_impairment,known_economic_components_partial_coverage,known_loss_fee_reconciled_subset,zero_recovery_known_components_plus_known_basis,unknown_impairment_known_basis,unknown_impairment_missing_basis_units,mean_transaction_cost_reconciled,median_transaction_cost_reconciled,mean_known_loss_fee_reconciled,known_cost_per_unit_sold_partial_coverage,zero_recovery_cost_per_unit_sold_partial_coverage,full_maximum_loss,original_fba_fees,original_referral_fees,referral_credits,fba_credits,refund_admin_fees,return_processing_fees,removal_fees
asin,B078YS5X59,South Park: The Stick of Truth - Xbox One Standard Edition,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0794QSXP5,Dragon Ball Fighterz - Xbox One,12,1,0.08333333333333333,1,1,13.43,8.54,4.89,0,0,4.89,4.89,4.89,0,0,4.89,4.89,4.89,0.4075,0.4075,,3.54,6.74,6.74,0,1.35,0,0
asin,B079P7T594,Hello Neighbor - Nintendo Switch,8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07B99WHXS,South Park and The Fractured But Whole (Nintendo Switch) [Nintendo Switch],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07B9QZX6H,Crash Bandicoot N. Sane Trilogy - Xbox One Standard Edition,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07B9XCN31,Crash Bandicoot N. Sane Trilogy - Nintendo Switch Standard Edition,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07BB4Q8YX,Shadow of the Tomb Raider (Limited Steelbook Edition) - Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07BHHDTL4,Sonic Mania Plus - PlayStation 4,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07BVTTLGX,No Man's Sky - Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07BY4CHNY,Spyro Trilogy Reignited (Xbox One),2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07CDSX3Z5,Spyro Reignited Trilogy - Xbox One,8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07D767FMV,Battlefield V - PlayStation 4,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07D77HYR5,Madden NFL 19 - PlayStation 4,8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07D8K6Q27,Battlefield V Deluxe Edition - Xbox One [Xbox One],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07D8KQJ8J,Battlefield V Deluxe Edition - PlayStation 4,1,1,1.0,1,1,15.47,10.02,5.45,0,0,5.45,5.45,22.84,17.39,0,5.45,5.45,5.45,5.45,22.84,,3.81,8.22,8.22,0,1.64,0,0
asin,B07D8KZ5NK,Team Sonic Racing - PlayStation 4,5,1,0.2,1,1,13.56,8.82,4.74,0,0,4.74,4.74,27.13,22.39,0,4.74,4.74,4.74,0.948,5.426,,3.34,7.02,7.02,0,1.4,0,0
asin,B07D8LQR6Q,Team Sonic Racing - Nintendo Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07D9QWSG1,Overwatch Legendary Edition - PlayStation 4,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07DD7T1CS,Just Dance 2019 - PlayStation 4 Standard Edition,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07DDD9CPN,Just Dance 2019 - Wii Standard Edition,12,1,0.08333333333333333,1,1,14.08,9.25,4.83,0,0,4.83,4.83,4.83,0,0,4.83,4.83,4.83,0.4025,0.4025,,3.34,7.45,7.45,0,1.49,0,0
asin,B07DF43L23,Starlink Battle for Atlas - Nintendo Switch Starter Edition,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07DJY4FRP,Gears 5: Standard Edition - Xbox One,11,3,0.2727272727272727,3,3,37.15,23.21,13.94,0,0,13.94,13.94,13.94,0,0,4.646666666666666666666666667,4.65,4.646666666666666666666666667,1.267272727272727272727272727,1.267272727272727272727272727,,10.38,17.81,17.81,0,3.56,0,0
asin,B07DJZB39M,Kingdom Hearts III - PlayStation 4 Deluxe Edition,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07DKT3WJ2,Assassin's Creed Odyssey Standard Edition - Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07DL1N1Q9,Jump Force: Standard Edition - Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07DL2SY2B,FIFA 19 - Standard - PlayStation 4,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07DL3763M,NBA Live 19 - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07DLM26P5,Anthem: Legion of Dawn Edition - Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07DLSQFL8,Hitman 2 - PlayStation 4 [PlayStation 4],10,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07DPZ1WQ9,Super Mario Party - [Nintendo Switch],3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07DQ43VFQ,NBA 2K19 - Nintendo Switch,6,1,0.16666666666666666,1,1,12.24,7.65,4.59,0,0,4.59,4.59,4.59,0,0,4.59,4.59,4.59,0.765,0.765,,3.42,5.85,5.85,0,1.17,0,0
asin,B07DQMMPML,NBA 2K19 - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07DTMGFKG,WWE 2K19 - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07DXBLL69,Dead or Alive 6 - Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07F3ZDD83,Carnival Games (Nintendo Switch),7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07FF3F7F9,Subnautica - Xbox One,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07FYN3JDL,Nintendo Labo Toy-Con 03: Vehicle Kit - Switch,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07G8SYSDS,Tom Clancy's The Division 2 - PlayStation 4 Gold Steelbook Edition,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07G8SYY97,Tom Clancy's The Division 2 - Xbox One Gold Steelbook Edition,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07GMS9P7M,Party Arcade - Nintendo Switch,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07GRV89TK,Nickelodeon Kart Racers - Xbox One [Xbox One],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07GVWXRBP,Goosebumps The Game - Nintendo Switch,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07GW1PYL4,Big Buck Hunter Arcade for Nintendo Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07H4DZD1B,NBA 2K Playgrounds 2 - Nintendo Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07HBFM7T6,8 to Glory - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07HBWXFNC,Minecraft: Master Collection - Xbox One [Xbox One],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07HFMJ4R5,Minecraft: Starter Collection - Xbox One,48,4,0.08333333333333333,4,4,52.20,33.33,18.87,0,0,18.87,18.87,42.36,23.49,0,4.7175,4.535,4.7175,0.393125,0.8825,,13.64,26.13,26.13,0,5.23,0,0
asin,B07HH8ZSMM,Sid Meier's Civilization VI - Nintendo Switch [Nintendo Switch],2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07HMGM3XS,Sports Party (Nintendo Switch) (Nintendo Switch),2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07J5PD8ZM,Monster Energy Supercross - The Official Videogame 2 Day One Edition,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07JMHZMX1,Minecraft - Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07KN77NXY,FIFA 19/NHL 19 Bundle PlayStation 4 [PlayStation 4],12,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07KTFL61P,Bendy and the Ink Machine (XB1) - Xbox One [Xbox One],4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07KX13568,Hello Neighbor Nintendo Switch [Nintendo Switch],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07KYYZZFR,Crash Team Racing - Nitro Fueled - Xbox One,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07L1FTG1H,Far Cry New Dawn - Xbox One Standard Edition,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07L69TMY4,Judgment - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07L6PV2GJ,Katamari Damacy Reroll - Nintendo Switch,3,1,0.3333333333333333,1,0,14.01,9.27,4.74,0,0,4.74,4.74,4.74,0,1,4.74,4.74,4.74,1.58,1.58,,3.25,7.47,7.47,0,1.49,0,0
asin,B07L73DW8M,Mortal Kombat 11 (Nintendo Switch),1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07MTZN8P3,B07MTZN8P3 AmazonUs/BETH3,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07NBDYK99,A Plague Tale: Innocence (PS4) - PlayStation 4 [PlayStation 4],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07NZVN8T7,World War Z - PlayStation 4,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07P5TL4SH,Pokémon Shield - Nintendo Switch,8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07PBKLFWV,Trine Ultimate Collection (PS4) - PlayStation 4,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07PK5MYPR,Nintendo Labo Toy-Con 04: VR Kit - Starter Set + Blaster - Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07RP42TMG,Tom Clancy's Ghost Recon Breakpoint - Xbox One,4,1,0.25,1,0,8.99,5.01,3.98,0,0,3.98,3.98,3.98,0,0,3.98,3.98,3.98,0.995,0.995,,3.34,3.21,3.21,0,0.64,0,0
asin,B07RQ1JYNF,World War Z PS4 (PS4),1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07RQ33XDG,Tom Clancy's Ghost Recon Breakpoint Steelbook Gold Edition - Xbox One,8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07RT6NN3M,Race with Ryan - Nintendo Switch,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07RXW74N5,Race with Ryan - Xbox One [Xbox One],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07S2245D3,NASCAR Heat 4 - Xbox One,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07S5BRQX4,Killer Queen Black - Nintendo Switch,10,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07SHJ3ZQR,FIFA 20 Standard Edition - PlayStation 4,12,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07SK37PK2,Just Dance 2020 for Nintendo Switch [Nintendo Switch],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07SK56TM6,Marvel's Avengers - Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07SL77MHX,No More Heroes 3,35,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07SMBNTSJ,Elden Ring - Xbox Series X,14,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07SSD8V81,Baldur's Gate: Enhanced Edition - Xbox One,2,1,0.5,1,0,23.61,16.8,6.81,0,0,6.81,6.81,6.81,0,0,6.81,6.81,6.81,3.405,3.405,,3.81,15.0,15.0,0,3.0,0,0
asin,B07T3Y9GKN,St. Nicholas Square Red and White 21 Inches Christmas Knit Stocking Letter F,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07THWLT73,NBA 2K20 Nintendo Switch,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07TMHPV38,ICE AGE: Scrat's Nutty Adventure - Xbox One [Xbox One],3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07TN3KXCJ,Call of Cthulhu (NSW) - Nintendo Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07TY1G21N,Konami Yu-Gi-Oh! Legacy of The Duelist Nintendo Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07TZKVT8W,Atelier Ryza: Ever Darkness & The Secret Hideout - Nintendo Switch,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07VWCR94W,WWE 2K20 - PlayStation 4,10,1,0.1,1,1,11.59,7.01,4.58,0,0,4.58,4.58,4.58,0,0,4.58,4.58,4.58,0.458,0.458,,3.54,5.21,5.21,0,1.04,0,0
asin,B07VYFV84L,WWE 2K20 - Xbox One,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07W6CF4Z7,Farming Simulator 19 Platinum Edition (Xb1) - Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07WX729QC,Let's Sing Country: 2-Mic Bundle Edition - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07X35GXG3,Nighthawk Interactive Disney Classic Games: Aladdin and The Lion King - Nintendo Switch,5,1,0.2,1,0,11.19,6.84,4.35,0,0,4.35,4.35,4.35,0,1,4.35,4.35,4.35,0.87,0.87,,3.34,5.04,5.04,0,1.01,0,0
asin,B07XGW61PX,Plants Vs. Zombies: Battle for Neighborville - Xbox One,13,1,0.07692307692307693,1,1,10.73,6.46,4.27,0,0,4.27,4.27,4.27,0,0,4.27,4.27,4.27,0.3284615384615384615384615385,0.3284615384615384615384615385,,3.34,4.66,4.66,0,0.93,0,0
asin,B07XKBZ7F7,Trials of Mana (Nintendo Switch),2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07XV4NHHN,Ring Fit Adventure - Nintendo Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07YFF2KWG,The Sims 4 Plus Island Living Bundle - PlayStation 4,4,1,0.25,1,0,12.43,8.03,4.40,0,0,4.40,4.40,4.40,0,0,4.40,4.40,4.40,1.10,1.10,,3.15,6.23,6.23,0,1.25,0,0
asin,B07YZ4QVZY,Sniper Ghost Warrior: Contracts PS4,20,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B07ZWBF157,Doom Slayers Collection - PlayStation 4 Standard Edition,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B081472NC7,Sea of Thieves: Anniversary Edition - Xbox One [Xbox One],3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B081HFQLF8,My Friend Pedro,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B081KKGY4M,"Champion Women's Jogger, Gfs Silver Grey-Y06146, X Large",1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B081W4X9RW,Persona 5 Royal: Phantom Thieves,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B0829G5T83,AO Tennis 2 (NSW) - Nintendo Switch,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B082LQ4Q9Y,Resident Evil 3 - Xbox One,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B082QL63JB,Fast & Furious Crossroads - Xbox One,10,1,0.1,1,0,11.33,7.03,4.30,0,0,4.30,4.30,4.30,0,0,4.30,4.30,4.30,0.43,0.43,,3.25,5.23,5.23,0,1.05,0,0
asin,B0833XB257,Snowrunner - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B083N38FMT,Sonic Mania - Nintendo Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B084B1HT8F,Dragon Quest Builders - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B084F358N1,The Outer Worlds - Nintendo Switch [Nintendo Switch],2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B085PS9F4H,Persona 5 Royal: Standard Edition - PlayStation 4 [PlayStation 4],2,1,0.5,1,0,14.33,9.29,5.04,0,0,5.04,5.04,5.04,0,1,5.04,5.04,5.04,2.52,2.52,,3.54,7.49,7.49,0,1.5,0,0
asin,B086CSWT12,The Wonderful 101: Remastered for Nintendo Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B086G788Y2,Bravely Default II - Nintendo Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08746VVF1,The Dark Pictures: Little Hope - PlayStation 4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B087XRPCBD,NASCAR Heat 5 - Xbox One,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B087XTT5GZ,Assassin's Creed Valhalla PlayStation 4 Standard Edition with Free Upgrade to the Digital PS5 Version,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B088HYTLRG,Tony Hawk's Pro Skater 1 + 2 - Xbox One,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B089CY37LB,Madden NFL 21 MVP Edition - PlayStation 4 [PlayStation 4],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B089DFJJGR,Madden NFL 21 - PlayStation 4,9,1,0.1111111111111111,1,0,7.12,3.45,3.67,0,0,3.67,3.67,3.67,0,1,3.67,3.67,3.67,0.4077777777777777777777777778,0.4077777777777777777777777778,,3.34,1.65,1.65,0,0.33,0,0
asin,B089F8R1CZ,FIFA 21 Champions Edition - PlayStation 4,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B089F8V86C,FIFA 21 Legacy Edition - Nintendo Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08BXGHG48,NBA 2K21 - Nintendo Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08C7DV96B,Chivalry 2 - Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08C7PWNFV,Chivalry 2 - PlayStation 4,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08CGCZTYQ,Cobra Kai Karate Kid Saga - PS4 - PlayStation 4,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08CGDMP2Z,Cobra Kai Karate Kid Saga - One - Xbox One,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08CV5DL45,Bakugan: Champions of Vestroia - Nintendo Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08D7DX16N,NBA 2K21 Mamba Forever Edition - PlayStation 5 Mamba Forever Edition,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08DD5559K,Minecraft Dungeons: Hero Edition - Xbox Series X & Xbox One,13,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08DSYRT33,Power Rangers: Battle for the Grid Collector's Edition (XB1) - Xbox One,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08DWJDY9S,Atelier Ryza 2: Lost Legends & The Secret Fairy - Nintendo Switch,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08F3CXZJQ,Minecraft Dungeons Hero Edition - Nintendo Switch,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08FP5NMQV,My Universe: School Teacher - Nintendo Switch,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08FS6BB8W,Far Cry 6 PlayStation 5 Standard Edition [PlayStation 5],2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08GR2SCLF,Puyo Puyo Tetris 2: Launch Edition - PlayStation 5,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08GR4GNRK,Call of Duty: Black Ops Cold War (PS5),2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08GR4QMC9,Call of Duty: Black Ops Cold War (PS4),5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08GSP1HBM,"Goosebumps: Dead of Night, Cosmic Forces - Nintendo Switch",24,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08GZ3M2ZV,Monster Hunter Rise - Nintendo Switch [Nintendo Switch],1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08HQ4XV5G,Overcooked! All You Can Eat - Xbox Series X,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08HTHJ9L2,Riders Republic PlayStation 4 Standard Edition with free upgrade to the digital PS5 version,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08HTP8BKG,Riders Republic PlayStation 5 Standard Edition,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08J4P22MF,Assassin's Creed Valhalla - PlayStation 5,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08JDTJ9V5,Fitness Boxing 2: Rhythm & Exercise - Nintendo Switch,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08JDTR143,Balan Wonderworld - Nintendo Switch,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
asin,B08JJ37XVW,Monster Hunter Rise - Nintendo Switch Standard Edition,12,2,0.16666666666666666,2,2,32.09,22.77,9.32,0,0,9.32,9.32,25.79,16.47,0,4.66,4.66,4.66,0.7766666666666666666666666667,2.149166666666666666666666667,,6.88,12.18,12.18,0,2.44,0,0
asin,B08L91Z6VK,Family Feud - Nintendo Switch Standard Edition,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0
